cusno,gender,region,pur_id,product,price,quantity,amount,date,day,time,age_cat,year
1812,1,3,2041444,10,15478.85,56.0,866815.6,2020-08-18,화,21,6,2020
1812,1,3,2036790,20,39046.73,57.0,2225663.6100000003,2020-01-16,목,9,6,2020
1812,1,3,2035111,30,30819.45,11.0,339013.95,2020-09-20,일,3,6,2020
1812,1,3,2033755,30,10527.0,56.0,589512.0,2020-05-13,수,18,6,2020
1812,1,3,2026151,10,39361.79,61.0,2401069.19,2020-07-06,월,16,6,2020
1812,1,3,2148572,20,16118.82,24.3,391687.326,2021-01-09,토,3,6,2021
1813,0,2,2041755,20,39183.32,17.0,666116.44,2020-05-26,화,15,6,2020
1813,0,2,2143827,20,31921.39,45.0,1436462.55,2021-11-19,금,15,6,2021
1813,0,2,2021926,10,19613.1,18.0,353035.8,2020-08-12,수,3,6,2020
1813,0,2,2019486,30,30332.4,49.0,1486287.6,2020-08-13,목,2,6,2020
1813,0,2,2140166,20,40857.25,78.3,3199122.675,2021-03-11,목,10,6,2021
1813,0,2,2015903,30,33980.29,76.0,2582502.04,2020-12-05,토,20,6,2020
1813,0,2,2128163,30,24269.625,27.0,655279.875,2021-06-11,금,19,6,2021
1813,0,2,2138511,30,28380.614999999998,52.0,1475791.98,2021-06-22,화,16,6,2021
1813,0,2,2131222,20,10409.88,25.2,262328.97599999997,2021-09-11,토,3,6,2021
1813,0,2,2140190,10,11415.485,32.9,375569.45650000003,2021-02-01,월,11,6,2021
1814,0,2,2047618,30,24756.07,89.0,2203290.23,2020-08-20,목,13,6,2020
1814,0,2,2138793,30,48823.17,57.0,2782920.69,2021-07-17,토,10,6,2021
1814,0,2,2020613,30,30709.28,71.0,2180358.88,2020-12-17,목,3,6,2020
1814,0,2,2030720,10,38366.32,31.0,1189355.92,2020-06-03,수,3,6,2020
1814,0,2,2046082,20,11755.81,37.0,434964.97,2020-01-13,월,1,6,2020
1814,0,2,2011450,10,6408.96,58.0,371719.68,2020-01-15,수,20,6,2020
1815,0,10,2037043,10,10091.8,26.0,262386.8,2020-04-24,금,8,2,2020
1815,0,10,2144122,20,31485.6,61.2,1926918.72,2021-09-18,토,8,2,2021
1815,0,10,2118004,30,28449.614999999998,42.0,1194883.8299999998,2021-12-13,월,8,2,2021
1815,0,10,2123373,30,59029.935,74.0,4368215.1899999995,2021-04-06,화,11,2,2021
1815,0,10,2139916,30,67515.82500000001,94.0,6346487.550000001,2021-12-31,금,23,2,2021
1816,0,1,2011029,30,40207.92,22.0,884574.24,2020-02-03,월,21,6,2020
1816,0,1,2036863,10,34537.66,43.0,1485119.3800000001,2020-11-08,일,23,6,2020
1816,0,1,2048609,30,7590.73,77.0,584486.21,2020-11-26,목,21,6,2020
1816,0,1,2049782,10,14924.42,27.0,402959.34,2020-06-22,월,7,6,2020
1817,0,10,2044463,10,11652.63,52.0,605936.76,2020-05-19,화,10,6,2020
1817,0,10,2130878,10,10551.315,45.5,480084.8325,2021-06-11,금,3,6,2021
1817,0,10,2033593,30,46746.77,8.0,373974.16,2020-09-30,수,9,6,2020
1817,0,10,2147653,20,16428.25,9.9,162639.67500000002,2021-05-13,목,18,6,2021
1817,0,10,2142866,20,47535.92,2.7,128346.984,2021-07-17,토,15,6,2021
1817,0,10,2024979,30,14179.72,6.0,85078.31999999999,2020-09-08,화,8,6,2020
1817,0,10,2129620,20,9699.45,12.6,122213.07,2021-07-08,목,9,6,2021
1818,0,10,2038767,10,10302.35,66.0,679955.1,2020-04-22,수,2,3,2020
1818,0,10,2134818,30,66197.92499999999,40.0,2647916.9999999995,2021-08-19,목,5,3,2021
1818,0,10,2120318,20,45927.84,81.9,3761490.096,2021-12-21,화,11,3,2021
1818,0,10,2046711,10,38419.08,35.0,1344667.8,2020-09-09,수,4,3,2020
1818,0,10,2032944,20,20586.71,70.0,1441069.7,2020-11-10,화,3,3,2020
1818,0,10,2027756,10,8790.3,24.0,210967.19999999998,2020-05-07,목,18,3,2020
1818,0,10,2116430,10,12888.71,59.49999999999999,766878.2449999999,2021-09-13,월,4,3,2021
1818,0,10,2148154,20,41108.33,70.2,2885804.7660000003,2021-10-30,토,3,3,2021
1818,0,10,2112824,30,58548.55500000001,48.0,2810330.6400000006,2021-05-14,금,14,3,2021
1819,0,3,2141532,10,6142.45,29.4,180588.03,2021-04-13,화,1,5,2021
1819,0,3,2144085,10,4889.395,5.6,27380.612,2021-03-27,토,13,5,2021
1819,0,3,2039727,10,33576.02,94.0,3156145.88,2020-08-11,화,8,5,2020
1819,0,3,2131078,10,14048.325,36.4,511359.03,2021-06-27,일,16,5,2021
1819,0,3,2125033,30,62423.64,30.0,1872709.2,2021-09-24,금,20,5,2021
1819,0,3,2037893,10,16867.4,20.0,337348.0,2020-12-06,일,15,5,2020
1819,0,3,2116377,20,28227.71,14.4,406479.024,2021-03-02,화,19,5,2021
1819,0,3,2128958,20,3022.23,31.5,95200.245,2021-02-21,일,17,5,2021
1819,0,3,2028968,20,46631.15,50.0,2331557.5,2020-02-01,토,24,5,2020
1820,1,10,2036175,10,24520.21,47.0,1152449.8699999999,2020-06-06,토,2,4,2020
1820,1,10,2138080,10,2067.91,56.699999999999996,117250.49699999999,2021-05-17,월,12,4,2021
1820,1,10,2045102,10,42491.87,72.0,3059414.64,2020-06-30,화,16,4,2020
1820,1,10,2146135,20,49182.3,63.0,3098484.9000000004,2021-11-20,토,10,4,2021
1820,1,10,2010640,30,17307.17,59.0,1021123.0299999999,2020-06-19,금,21,4,2020
1820,1,10,2029937,10,30155.05,19.0,572945.95,2020-04-23,목,10,4,2020
1820,1,10,2133220,20,49267.04,2.7,133021.008,2021-11-21,일,3,4,2021
1820,1,10,2028346,20,31991.75,80.0,2559340.0,2020-07-01,수,10,4,2020
1820,1,10,2110553,30,3534.93,3.0,10604.789999999999,2021-12-06,월,14,4,2021
1820,1,10,2112872,10,3637.205,67.19999999999999,244420.17599999995,2021-01-12,화,6,4,2021
1820,1,10,2042461,30,30375.06,78.0,2369254.68,2020-08-09,일,8,4,2020
1820,1,10,2044242,10,19752.81,80.0,1580224.8,2020-10-13,화,14,4,2020
1820,1,10,2140716,30,31206.375,71.0,2215652.625,2021-10-05,화,1,4,2021
1821,0,5,2017060,10,22495.61,25.0,562390.25,2020-08-27,목,12,1,2020
1821,0,5,2031472,30,44629.23,42.0,1874427.6600000001,2020-07-31,금,1,1,2020
1821,0,5,2141287,30,60435.03,41.0,2477836.23,2021-12-25,토,13,1,2021
1821,0,5,2114158,10,22120.445,53.9,1192291.9855,2021-09-08,수,11,1,2021
1821,0,5,2034651,30,37314.23,57.0,2126911.1100000003,2020-04-02,목,11,1,2020
1821,0,5,2023483,10,23053.96,46.0,1060482.16,2020-04-23,목,10,1,2020
1821,0,5,2034609,20,6394.63,39.0,249390.57,2020-05-31,일,16,1,2020
1821,0,5,2023931,20,27647.73,84.0,2322409.32,2020-04-14,화,19,1,2020
1821,0,5,2134167,30,55820.774999999994,66.0,3684171.1499999994,2021-12-27,월,12,1,2021
1821,0,5,2017030,20,39708.16,44.0,1747159.04,2020-10-13,화,7,1,2020
1821,0,5,2136774,30,32194.649999999998,63.0,2028262.95,2021-07-25,일,2,1,2021
1821,0,5,2116559,30,17648.52,88.0,1553069.76,2021-04-02,금,18,1,2021
1821,0,5,2033550,20,31528.44,57.0,1797121.0799999998,2020-03-04,수,17,1,2020
1821,0,5,2133274,10,10362.43,6.3,65283.309,2021-10-31,일,4,1,2021
1821,0,5,2035094,10,4150.45,48.0,199221.59999999998,2020-09-07,월,23,1,2020
1821,0,5,2123566,20,47640.83,34.2,1629316.3860000002,2021-08-29,일,5,1,2021
1821,0,5,2026352,20,6626.18,11.0,72887.98000000001,2020-01-18,토,14,1,2020
1822,1,1,2029024,20,18292.0,51.0,932892.0,2020-09-13,일,1,5,2020
1822,1,1,2047206,10,36553.35,17.0,621406.95,2020-10-02,금,22,5,2020
1822,1,1,2023225,30,1610.88,72.0,115983.36000000002,2020-09-13,일,10,5,2020
1822,1,1,2017952,30,15206.92,16.0,243310.72,2020-10-14,수,5,5,2020
1822,1,1,2142945,30,41615.235,4.0,166460.94,2021-05-05,수,14,5,2021
1822,1,1,2124107,10,23400.175,54.599999999999994,1277649.555,2021-01-15,금,16,5,2021
1822,1,1,2011576,10,41918.82,37.0,1550996.34,2020-12-24,목,21,5,2020
1822,1,1,2111011,10,10015.84,4.199999999999999,42066.52799999999,2021-05-07,금,17,5,2021
1822,1,1,2033069,10,46501.51,20.0,930030.2000000001,2020-07-03,금,21,5,2020
1823,0,2,2122837,10,19434.07,31.499999999999996,612173.205,2021-03-16,화,24,3,2021
1823,0,2,2026685,20,6387.14,38.0,242711.32,2020-02-29,토,16,3,2020
1823,0,2,2049377,30,28585.99,53.0,1515057.47,2020-04-08,수,8,3,2020
1823,0,2,2148853,30,26082.870000000003,29.0,756403.2300000001,2021-03-06,토,12,3,2021
1823,0,2,2149719,10,9292.935,25.2,234181.96199999997,2021-12-22,수,20,3,2021
1823,0,2,2117118,30,60914.06999999999,41.0,2497476.8699999996,2021-01-17,일,7,3,2021
1823,0,2,2020747,20,42672.28,5.0,213361.4,2020-11-20,금,2,3,2020
1823,0,2,2138017,10,16058.95,51.099999999999994,820612.345,2021-02-23,화,10,3,2021
1823,0,2,2012765,10,40567.87,37.0,1501011.1900000002,2020-11-30,월,18,3,2020
1824,1,7,2020500,10,36401.32,14.0,509618.48,2020-05-24,일,12,1,2020
1824,1,7,2147323,20,11959.76,71.10000000000001,850338.9360000001,2021-02-16,화,22,1,2021
1824,1,7,2039109,30,27524.53,36.0,990883.08,2020-02-14,금,15,1,2020
1824,1,7,2131388,20,5503.11,81.9,450704.70900000003,2021-01-02,토,10,1,2021
1824,1,7,2111377,10,18338.05,51.099999999999994,937074.3549999999,2021-09-18,토,17,1,2021
1824,1,7,2045670,10,23257.91,50.0,1162895.5,2020-10-03,토,2,1,2020
1824,1,7,2113646,30,54099.270000000004,93.0,5031232.11,2021-05-16,일,10,1,2021
1825,0,7,2015900,10,36879.97,5.0,184399.85,2020-09-30,수,19,6,2020
1825,0,7,2040115,30,16421.96,86.0,1412288.5599999998,2020-05-12,화,20,6,2020
1825,0,7,2036567,20,10862.83,37.0,401924.71,2020-02-26,수,10,6,2020
1825,0,7,2033614,20,48050.51,84.0,4036242.8400000003,2020-01-14,화,3,6,2020
1825,0,7,2141372,10,8211.95,16.799999999999997,137960.75999999998,2021-12-24,금,4,6,2021
1825,0,7,2112333,20,18312.01,12.6,230731.32599999997,2021-09-08,수,5,6,2021
1825,0,7,2047505,20,4174.76,8.0,33398.08,2020-05-22,금,7,6,2020
1826,0,7,2117335,20,45789.32,84.60000000000001,3873776.4720000005,2021-08-28,토,18,2,2021
1826,0,7,2140173,30,67895.655,55.0,3734261.025,2021-01-07,목,13,2,2021
1826,0,7,2049753,10,9943.24,32.0,318183.68,2020-10-01,목,7,2,2020
1826,0,7,2038055,30,41456.0,63.0,2611728.0,2020-06-25,목,6,2,2020
1826,0,7,2032583,30,2081.9,18.0,37474.200000000004,2020-10-29,목,23,2,2020
1826,0,7,2023724,30,5220.42,23.0,120069.66,2020-12-06,일,16,2,2020
1826,0,7,2147164,30,27573.225000000002,99.0,2729749.2750000004,2021-09-03,금,20,2,2021
1826,0,7,2015643,30,32777.6,34.0,1114438.4,2020-01-11,토,23,2,2020
1826,0,7,2037471,30,2005.3,74.0,148392.19999999998,2020-04-16,목,23,2,2020
1826,0,7,2025758,10,38204.69,40.0,1528187.6,2020-10-11,일,8,2,2020
1826,0,7,2027972,10,3986.3,74.0,294986.2,2020-08-27,목,1,2,2020
1827,1,7,2148100,20,10066.28,73.8,742891.464,2021-09-10,금,16,6,2021
1827,1,7,2137603,10,9541.14,51.8,494231.05199999997,2021-02-16,화,7,6,2021
1827,1,7,2130715,20,11027.27,76.5,843586.155,2021-10-13,수,11,6,2021
1827,1,7,2012701,30,34917.66,59.0,2060141.9400000002,2020-06-30,화,9,6,2020
1827,1,7,2025397,20,21539.17,87.0,1873907.7899999998,2020-04-20,월,12,6,2020
1827,1,7,2142040,10,12214.665,23.799999999999997,290709.027,2021-05-07,금,13,6,2021
1827,1,7,2034379,10,44117.94,10.0,441179.4,2020-04-07,화,6,6,2020
1827,1,7,2027425,10,18720.87,17.0,318254.79,2020-02-05,수,8,6,2020
1827,1,7,2031664,10,38042.29,84.0,3195552.36,2020-01-17,금,5,6,2020
1828,0,1,2114984,10,13444.675,53.199999999999996,715256.7099999998,2021-05-17,월,5,2,2021
1828,0,1,2014032,20,37099.9,60.0,2225994.0,2020-10-03,토,10,2,2020
1828,0,1,2027680,30,37293.08,14.0,522103.12,2020-08-03,월,14,2,2020
1828,0,1,2136644,20,8535.66,58.5,499336.11,2021-06-12,토,19,2,2021
1828,0,1,2141728,30,46002.255,77.0,3542173.635,2021-12-11,토,18,2,2021
1829,0,7,2028324,10,46194.61,89.0,4111320.29,2020-01-04,토,16,6,2020
1829,0,7,2134922,30,35516.22,85.0,3018878.7,2021-04-03,토,3,6,2021
1829,0,7,2133332,30,8813.34,10.0,88133.4,2021-09-30,목,8,6,2021
1829,0,7,2129782,20,21443.94,25.2,540387.288,2021-09-30,목,14,6,2021
1829,0,7,2116646,20,11607.04,23.400000000000002,271604.73600000003,2021-01-31,일,21,6,2021
1829,0,7,2022478,10,14389.19,55.0,791405.4500000001,2020-01-22,수,8,6,2020
1829,0,7,2019199,30,41774.56,93.0,3885034.0799999996,2020-11-18,수,2,6,2020
1829,0,7,2145930,10,8902.25,28.7,255494.57499999998,2021-07-19,월,16,6,2021
1829,0,7,2112557,20,44583.98,76.5,3410674.47,2021-12-27,월,9,6,2021
1829,0,7,2023959,10,44099.08,25.0,1102477.0,2020-06-25,목,21,6,2020
1829,0,7,2032478,30,35509.13,7.0,248563.90999999997,2020-11-06,금,12,6,2020
1830,1,4,2123163,20,17229.3,81.9,1411079.67,2021-07-03,토,4,6,2021
1830,1,4,2145211,20,24751.33,40.5,1002428.8650000001,2021-10-18,월,8,6,2021
1830,1,4,2022864,30,18927.55,34.0,643536.7,2020-10-19,월,18,6,2020
1830,1,4,2033991,30,12766.04,66.0,842558.64,2020-11-12,목,18,6,2020
1830,1,4,2044879,20,31584.67,79.0,2495188.9299999997,2020-01-13,월,13,6,2020
1830,1,4,2047868,30,39347.52,11.0,432822.72,2020-12-08,화,8,6,2020
1830,1,4,2043829,10,17574.78,80.0,1405982.4,2020-09-26,토,20,6,2020
1830,1,4,2111545,10,12638.34,41.3,521963.442,2021-07-03,토,5,6,2021
1830,1,4,2049352,20,49912.71,65.0,3244326.15,2020-04-27,월,1,6,2020
1830,1,4,2038802,20,40337.04,72.0,2904266.88,2020-12-27,일,1,6,2020
1830,1,4,2143066,20,45383.34,42.300000000000004,1919715.2820000001,2021-01-08,금,11,6,2021
1831,0,2,2025047,20,29915.58,75.0,2243668.5,2020-01-07,화,3,6,2020
1831,0,2,2010542,10,40915.63,86.0,3518744.1799999997,2020-06-12,금,5,6,2020
1831,0,2,2120642,30,10776.735,72.0,775924.92,2021-04-22,목,14,6,2021
1831,0,2,2027625,20,46975.89,48.0,2254842.7199999997,2020-02-21,금,22,6,2020
1831,0,2,2110087,10,2615.31,41.3,108012.30299999999,2021-11-24,수,23,6,2021
1831,0,2,2118780,10,23455.555,35.699999999999996,837363.3134999999,2021-07-18,일,6,6,2021
1832,1,7,2043181,30,48668.4,21.0,1022036.4,2020-10-21,수,22,3,2020
1832,1,7,2046301,10,23169.56,67.0,1552360.52,2020-01-17,금,6,3,2020
1832,1,7,2143717,30,20079.074999999997,57.0,1144507.275,2021-01-07,목,12,3,2021
1832,1,7,2147039,10,16274.77,21.7,353162.509,2021-11-04,목,15,3,2021
1832,1,7,2015533,10,23391.42,49.0,1146179.5799999998,2020-10-01,목,20,3,2020
1832,1,7,2125133,10,21814.88,51.099999999999994,1114740.368,2021-10-02,토,5,3,2021
1832,1,7,2044797,20,44074.93,9.0,396674.37,2020-10-02,금,10,3,2020
1832,1,7,2016070,30,8437.62,17.0,143439.54,2020-07-03,금,18,3,2020
1833,1,10,2022710,20,35395.07,7.0,247765.49,2020-02-03,월,8,5,2020
1833,1,10,2010493,10,47725.63,18.0,859061.34,2020-06-26,금,11,5,2020
1833,1,10,2124800,30,45347.265,81.0,3673128.465,2021-08-27,금,18,5,2021
1833,1,10,2021641,10,36411.94,19.0,691826.8600000001,2020-11-16,월,22,5,2020
1833,1,10,2136351,10,20612.635,29.4,606011.4689999999,2021-10-05,화,22,5,2021
1834,1,1,2017727,20,45521.42,83.0,3778277.86,2020-01-02,목,8,1,2020
1834,1,1,2139017,30,59186.97,76.0,4498209.72,2021-09-03,금,22,1,2021
1834,1,1,2126763,20,45483.47,35.1,1596469.797,2021-08-10,화,12,1,2021
1834,1,1,2019774,10,12109.17,7.0,84764.19,2020-07-16,목,8,1,2020
1834,1,1,2136674,20,21201.52,4.5,95406.84,2021-09-11,토,8,1,2021
1834,1,1,2117363,20,2959.49,27.0,79906.23,2021-03-03,수,6,1,2021
1834,1,1,2125569,30,42300.33,21.0,888306.93,2021-01-03,일,5,1,2021
1834,1,1,2028971,20,33594.86,58.0,1948501.8800000001,2020-07-01,수,5,1,2020
1834,1,1,2125894,10,21733.025,28.7,623737.8175,2021-05-31,월,10,1,2021
1834,1,1,2012446,30,9408.53,74.0,696231.2200000001,2020-12-12,토,12,1,2020
1835,0,9,2015622,20,23782.86,14.0,332960.04000000004,2020-08-04,화,7,2,2020
1835,0,9,2141921,30,51120.435,92.0,4703080.02,2021-04-13,화,2,2,2021
1835,0,9,2047854,30,5245.17,67.0,351426.39,2020-01-10,금,15,2,2020
1835,0,9,2126539,30,53492.58,62.0,3316539.96,2021-05-30,일,4,2,2021
1835,0,9,2024874,30,45105.19,35.0,1578681.6500000001,2020-05-31,일,18,2,2020
1835,0,9,2120166,10,15684.185,56.699999999999996,889293.2895,2021-06-28,월,1,2,2021
1835,0,9,2125960,30,5552.04,61.0,338674.44,2021-10-25,월,3,2,2021
1835,0,9,2113227,10,10977.435,2.8,30736.817999999996,2021-09-06,월,13,2,2021
1835,0,9,2027695,10,21251.49,38.0,807556.6200000001,2020-07-19,일,2,2,2020
1835,0,9,2011780,20,40426.5,73.0,2951134.5,2020-04-10,금,22,2,2020
1835,0,9,2119378,30,39413.715000000004,81.0,3192510.9150000005,2021-10-18,월,5,2,2021
1836,1,10,2113853,30,3180.42,60.0,190825.2,2021-09-04,토,15,3,2021
1836,1,10,2022987,20,8571.57,93.0,797156.01,2020-08-12,수,5,3,2020
1836,1,10,2144469,10,4996.325,3.5,17487.1375,2021-02-01,월,17,3,2021
1836,1,10,2122836,30,20505.09,49.0,1004749.41,2021-04-11,일,19,3,2021
1836,1,10,2122844,10,11010.355,56.0,616579.88,2021-09-24,금,18,3,2021
1836,1,10,2143042,30,68228.44499999999,77.0,5253590.265,2021-04-26,월,6,3,2021
1836,1,10,2036051,20,47414.21,12.0,568970.52,2020-12-03,목,16,3,2020
1837,0,7,2020368,10,23841.81,90.0,2145762.9,2020-03-24,화,14,5,2020
1837,0,7,2037193,30,21516.61,59.0,1269479.99,2020-09-04,금,11,5,2020
1837,0,7,2117686,10,2814.955,60.199999999999996,169460.291,2021-02-15,월,18,5,2021
1837,0,7,2042503,10,48858.59,68.0,3322384.1199999996,2020-11-25,수,4,5,2020
1837,0,7,2017393,30,24318.07,5.0,121590.35,2020-10-17,토,5,5,2020
1837,0,7,2026127,20,39683.77,85.0,3373120.4499999997,2020-08-05,수,5,5,2020
1837,0,7,2037606,30,25570.94,49.0,1252976.0599999998,2020-11-11,수,23,5,2020
1838,1,10,2126228,20,2960.54,12.6,37302.804,2021-10-11,월,14,3,2021
1838,1,10,2140747,30,74161.56,84.0,6229571.04,2021-07-11,일,23,3,2021
1838,1,10,2128293,20,34057.9,66.60000000000001,2268256.1400000006,2021-09-20,월,1,3,2021
1838,1,10,2130082,30,65608.275,89.0,5839136.475,2021-01-03,일,7,3,2021
1838,1,10,2132418,30,19079.415,30.0,572382.4500000001,2021-02-07,일,24,3,2021
1838,1,10,2144487,10,24396.35,31.499999999999996,768485.0249999999,2021-01-28,목,15,3,2021
1838,1,10,2034481,30,43537.52,27.0,1175513.0399999998,2020-05-19,화,2,3,2020
1838,1,10,2033808,20,47721.38,63.0,3006446.94,2020-11-22,일,9,3,2020
1838,1,10,2111979,30,56128.59,70.0,3929001.3,2021-04-23,금,2,3,2021
1838,1,10,2137297,10,22343.465,59.49999999999999,1329436.1674999997,2021-03-26,금,18,3,2021
1838,1,10,2149716,30,37460.175,47.0,1760628.225,2021-06-25,금,23,3,2021
1838,1,10,2134736,30,32913.33,22.0,724093.26,2021-03-13,토,16,3,2021
1838,1,10,2115160,10,10273.06,13.299999999999999,136631.69799999997,2021-12-28,화,11,3,2021
1838,1,10,2120847,20,49147.07,31.5,1548132.705,2021-12-08,수,15,3,2021
1839,0,6,2037345,20,18324.98,69.0,1264423.6199999999,2020-06-21,일,8,2,2020
1839,0,6,2134332,20,32814.14,71.10000000000001,2333085.3540000003,2021-12-23,목,2,2,2021
1839,0,6,2149533,20,18606.92,64.8,1205728.4159999997,2021-03-04,목,14,2,2021
1839,0,6,2019030,30,22697.71,17.0,385861.07,2020-08-05,수,21,2,2020
1839,0,6,2147962,10,11924.085,0.7,8346.859499999999,2021-06-05,토,22,2,2021
1839,0,6,2035179,10,16197.74,82.0,1328214.68,2020-05-08,금,18,2,2020
1839,0,6,2031011,10,13138.92,15.0,197083.8,2020-01-02,목,6,2,2020
1839,0,6,2115435,30,20733.585,48.0,995212.08,2021-04-04,일,2,2,2021
1839,0,6,2046612,20,15844.35,87.0,1378458.45,2020-09-11,금,19,2,2020
1839,0,6,2028801,10,7136.96,62.0,442491.52,2020-01-01,수,5,2,2020
1839,0,6,2030808,10,25501.54,94.0,2397144.7600000002,2020-06-19,금,5,2,2020
1839,0,6,2113171,30,68929.155,87.0,5996836.485,2021-11-17,수,13,2,2021
1839,0,6,2110003,20,28289.86,82.8,2342400.408,2021-05-21,금,23,2,2021
1840,1,2,2044721,20,12740.05,6.0,76440.29999999999,2020-08-07,금,22,1,2020
1840,1,2,2021946,20,44328.02,81.0,3590569.6199999996,2020-01-10,금,21,1,2020
1840,1,2,2134956,10,17749.49,35.699999999999996,633656.793,2021-01-05,화,22,1,2021
1840,1,2,2116209,10,10129.285,49.699999999999996,503425.46449999994,2021-11-30,화,20,1,2021
1840,1,2,2136757,20,33990.11,37.800000000000004,1284826.158,2021-10-04,월,3,1,2021
1840,1,2,2115748,20,1650.68,11.700000000000001,19312.956000000002,2021-11-12,금,15,1,2021
1840,1,2,2032273,20,44298.03,21.0,930258.63,2020-06-06,토,12,1,2020
1840,1,2,2146463,20,36737.9,74.7,2744321.1300000004,2021-12-30,목,13,1,2021
1840,1,2,2125394,10,10912.335,23.799999999999997,259713.57299999995,2021-08-07,토,14,1,2021
1840,1,2,2124275,20,31811.85,25.2,801658.62,2021-12-03,금,6,1,2021
1840,1,2,2044452,30,10354.21,94.0,973295.7399999999,2020-04-16,목,9,1,2020
1841,1,9,2043876,10,41370.25,75.0,3102768.75,2020-02-20,목,4,6,2020
1841,1,9,2042872,30,38607.16,41.0,1582893.56,2020-10-02,금,13,6,2020
1841,1,9,2047949,10,12359.69,70.0,865178.3,2020-04-05,일,18,6,2020
1841,1,9,2137747,30,46288.649999999994,23.0,1064638.95,2021-04-22,목,11,6,2021
1841,1,9,2027013,30,35228.01,11.0,387508.11000000004,2020-08-12,수,6,6,2020
1841,1,9,2018629,30,3960.62,12.0,47527.44,2020-04-26,일,11,6,2020
1841,1,9,2014218,10,31415.77,79.0,2481845.83,2020-01-26,일,24,6,2020
1841,1,9,2119605,20,5268.24,88.2,464658.768,2021-11-24,수,8,6,2021
1841,1,9,2020081,10,31674.15,19.0,601808.85,2020-11-12,목,22,6,2020
1841,1,9,2027888,20,23358.0,35.0,817530.0,2020-06-08,월,7,6,2020
1841,1,9,2143488,20,23746.42,41.4,983101.788,2021-04-15,목,8,6,2021
1841,1,9,2019501,20,25069.36,34.0,852358.24,2020-08-29,토,7,6,2020
1841,1,9,2123925,20,22715.55,68.4,1553743.62,2021-03-24,수,12,6,2021
1841,1,9,2114620,30,43423.965000000004,3.0,130271.89500000002,2021-10-26,화,23,6,2021
1841,1,9,2138893,20,27606.1,38.7,1068356.07,2021-01-01,금,10,6,2021
1842,1,2,2114511,30,38874.899999999994,36.0,1399496.4,2021-06-25,금,14,6,2021
1842,1,2,2048124,10,37774.34,81.0,3059721.5399999996,2020-01-13,월,14,6,2020
1842,1,2,2037866,20,45085.19,94.0,4238007.86,2020-12-15,화,10,6,2020
1842,1,2,2147307,30,5902.68,45.0,265620.60000000003,2021-04-06,화,1,6,2021
1842,1,2,2033704,10,5960.35,55.0,327819.25,2020-10-15,목,19,6,2020
1842,1,2,2048353,10,26160.97,12.0,313931.64,2020-04-12,일,6,6,2020
1842,1,2,2019553,20,41633.45,70.0,2914341.5,2020-06-01,월,21,6,2020
1842,1,2,2040347,10,22162.76,76.0,1684369.7599999998,2020-04-26,일,9,6,2020
1842,1,2,2045040,10,25883.59,13.0,336486.67,2020-02-08,토,4,6,2020
1842,1,2,2042624,10,22942.4,43.0,986523.2000000001,2020-07-11,토,6,6,2020
1842,1,2,2031093,30,20260.23,50.0,1013011.5,2020-07-30,목,23,6,2020
1842,1,2,2037669,10,23200.22,36.0,835207.92,2020-07-30,목,3,6,2020
1843,1,5,2024747,30,20628.34,1.0,20628.34,2020-08-30,일,7,4,2020
1843,1,5,2040436,10,5105.33,93.0,474795.69,2020-12-16,수,4,4,2020
1843,1,5,2113623,10,12393.945,66.5,824197.3425,2021-10-20,수,17,4,2021
1843,1,5,2117064,20,29589.23,36.0,1065212.28,2021-10-26,화,3,4,2021
1843,1,5,2025990,10,29661.68,73.0,2165302.64,2020-06-12,금,10,4,2020
1843,1,5,2015187,10,38832.08,88.0,3417223.04,2020-06-14,일,23,4,2020
1843,1,5,2146443,20,41536.94,83.7,3476641.8780000005,2021-05-17,월,11,4,2021
1843,1,5,2017078,30,37001.11,71.0,2627078.81,2020-12-15,화,2,4,2020
1843,1,5,2048384,10,1367.51,64.0,87520.64,2020-12-11,금,17,4,2020
1843,1,5,2115183,10,6543.515,50.4,329793.156,2021-08-17,화,15,4,2021
1844,1,3,2136165,20,31684.17,70.2,2224228.734,2021-10-29,금,5,2,2021
1844,1,3,2143356,30,43032.96,4.0,172131.84,2021-09-07,화,4,2,2021
1844,1,3,2043971,10,40240.59,15.0,603608.85,2020-12-01,화,10,2,2020
1844,1,3,2144152,20,43217.2,36.0,1555819.2,2021-03-12,금,3,2,2021
1844,1,3,2136053,10,13056.79,57.4,749459.746,2021-12-28,화,17,2,2021
1845,1,4,2017308,30,8015.69,6.0,48094.14,2020-03-02,월,16,1,2020
1845,1,4,2042069,30,45424.34,88.0,3997341.92,2020-12-16,수,16,1,2020
1845,1,4,2115914,20,37854.88,72.9,2759620.752,2021-05-05,수,10,1,2021
1845,1,4,2040254,30,28102.12,56.0,1573718.72,2020-07-01,수,8,1,2020
1845,1,4,2023157,30,5776.99,56.0,323511.44,2020-05-17,일,6,1,2020
1845,1,4,2022688,10,32324.35,24.0,775784.3999999999,2020-09-13,일,14,1,2020
1846,0,4,2030177,10,27174.36,94.0,2554389.84,2020-09-05,토,20,5,2020
1846,0,4,2049166,30,1390.45,54.0,75084.3,2020-11-01,일,5,5,2020
1846,0,4,2130872,10,15952.045,57.4,915647.383,2021-05-18,화,10,5,2021
1846,0,4,2019242,20,10397.66,2.0,20795.32,2020-04-13,월,6,5,2020
1846,0,4,2113366,10,19084.545,27.299999999999997,521008.0784999999,2021-08-10,화,15,5,2021
